length_mean,length_std,length_spread,action_std,action_entropy,action_entropy_mean,action_entropy_argmax,action_divergence
206.33333333333331,0.0,0.0,0.34230276942253113,0.7249471953386116,0.7249471953386116,8.0,0.0
300.0,90.98107251266913,193.0,0.5248233675956726,0.9589030664745688,0.9589030664745688,73.75,29.0
